TITLE,AUTHOR,FILEPATH,BOOKURL
The Grey Fairy Book,['Andrew Lang'],./data/3/3/5/4/33547/33547.txt,http://www.iblist.com/book23322.htm
The Hairy Ape,"[""Eugene O'Neill""]",./data/4/0/1/4015/4015.txt,http://www.iblist.com/book17728.htm
The Hand Of Fu-Manchu,['Sax Rohmer'],./data/1/7/9/5/17959/17959.txt,http://www.iblist.com/book35970.htm
The Hand of Ethelberta,['Thomas Hardy'],./data/3/4/6/3469/3469.txt,http://www.iblist.com/book62970.htm
The Happy Man,['Gerald Wilburn Page'],./data/3/0/7/0/30705/30705.txt,http://www.iblist.com/book61687.htm
The Happy Prince,['Oscar Wilde'],./data/9/0/902/902-0.txt,http://www.iblist.com/book17719.htm
The Happy Prince and Other Tales,['Oscar Wilde'],./data/3/0/1/2/30120/30120.txt,http://www.iblist.com/book61504.htm
The Haunted Bookshop,['Christopher Morley'],./data/1/7/172/172.txt,http://www.iblist.com/book16960.htm
The Haunted Hotel,['Wilkie Collins'],./data/1/7/170/170.txt,http://www.iblist.com/book17040.htm
The Head of Kay's,['P.G. Wodehouse'],./data/6/8/7/6877/6877.txt,http://www.iblist.com/book20072.htm
The Helpful Hand of God,['Tom Godwin'],./data/3/0/3/2/30322/30322.txt,http://www.iblist.com/book10544.htm
The Heritage of the Desert,['Zane Grey'],./data/1/2/6/1262/1262.txt,http://www.iblist.com/book19846.htm
The Hill of Dreams,['Arthur Machen'],./data/1/3/9/6/13969/13969.txt,http://www.iblist.com/book3025.htm
The History of Emily Montague,['Frances Brooke'],./data/1/6/3/0/16300/16300.txt,http://www.iblist.com/book66184.htm
"The History of Henry Esmond, Esq.",['W.M. Thackeray'],./data/2/5/1/2511/2511.txt,http://www.iblist.com/book4432.htm
The History of Mr. Polly,['H.G. Wells'],./data/7/3/0/7308/7308.txt,http://www.iblist.com/book67901.htm
The Home and the World,['Rabindranath Tagore'],./data/7/1/6/7166/7166-8.txt,http://www.iblist.com/book28280.htm
The Hound of the Baskervilles,['A. Conan Doyle'],./data/2/8/5/2852/2852.txt,http://www.iblist.com/book2145.htm
The Hound of the Baskervilles,['Arthur Conan Doyle'],./data/3/0/7/3070/3070.txt,http://www.iblist.com/book2145.htm
The Hour of the Dragon,['Robert E. Howard'],./data/4/2/2/4/42243/42243.txt,http://www.iblist.com/book34638.htm
The House of the Seven Gables,['Nathaniel Hawthorne'],./data/7/77/77.txt,http://www.iblist.com/book941.htm
The House on the Borderland,['William Hope Hodgson'],./data/1/0/0/0/10002/10002.txt,http://www.iblist.com/book3599.htm
The Human Chord,['Algernon Blackwood'],./data/1/1/9/8/11988/11988.txt,http://www.iblist.com/book13231.htm
The Hunting of the Snark,['Lewis Carroll'],./data/1/13/13.txt,http://www.iblist.com/book2471.htm
The Hunting of the Snark,['Lewis Carroll'],./data/2/9/8/8/29888/29888.txt,http://www.iblist.com/book2471.htm
The Ideal,['Stanley Grauman Weinbaum'],./data/2/2/8/9/22897/22897.txt,http://www.iblist.com/book52690.htm
The Idiot,['Fyodor Dostoyevsky'],./data/2/6/3/2638/2638.txt,http://www.iblist.com/book522.htm
The Iliad,['Homer'],./data/2/1/9/2199/2199.txt,http://www.iblist.com/book25020.htm
The Iliad,['Homer'],./data/6/1/5/6150/6150.txt,http://www.iblist.com/book25020.htm
The Imaginary Invalid,['Molière'],./data/9/0/7/9070/9070.txt,http://www.iblist.com/book49487.htm
The Imperialist,['Sara Jeannette Duncan'],./data/5/3/0/5301/5301.txt,http://www.iblist.com/book6035.htm
The Importance of Being Earnest,['Oscar Wilde'],./data/8/4/844/844.txt,http://www.iblist.com/book3061.htm
The Innocence of Father Brown,['G.K. Chesterton'],./data/2/0/204/204.txt,http://www.iblist.com/book18283.htm
The Insidious Dr. Fu-Manchu,['Sax Rohmer'],./data/1/7/173/173.txt,http://www.iblist.com/book35968.htm
The Invisible Man,['H.G. Wells'],./data/5/2/3/5230/5230.txt,http://www.iblist.com/book1475.htm
The Iphigenia in Tauris,['Euripedes'],./data/5/0/6/5063/5063.txt,http://www.iblist.com/book13797.htm
The Irish Twins,['Lucy Fitch Perkins'],./data/2/8/4/3/28431/28431.txt,http://www.iblist.com/book16060.htm
The Island of Doctor Moreau,['H.G. Wells'],./data/1/5/159/159.txt,http://www.iblist.com/book1468.htm
The Italian Twins,['Lucy Fitch Perkins'],./data/2/8/4/2/28426/28426.txt,http://www.iblist.com/book16068.htm
The Jew of Malta,['Christopher Marlowe'],./data/9/0/901/901.txt,http://www.iblist.com/book13950.htm
The Jewel of Seven Stars,['Bram Stoker'],./data/3/7/8/3781/3781.txt,http://www.iblist.com/book1242.htm
The Jewels of Aptor,['Samuel R. Delany'],./data/4/1/9/8/41981/41981.txt,http://www.iblist.com/book3371.htm
The Job,['Sinclair Lewis'],./data/2/5/4/7/25474/25474.txt,http://www.iblist.com/book14303.htm
The Jolly Corner,['Henry James'],./data/1/1/9/1190/1190.txt,http://www.iblist.com/book16642.htm
The Joyous Adventures of Aristide Pujol,['William J. Locke'],./data/2/6/1/5/26154/26154.txt,http://www.iblist.com/book62952.htm
The Jungle,['Upton Sinclair'],./data/1/4/140/140.txt,http://www.iblist.com/book871.htm
The Jungle Book,['Rudyard Kipling'],./data/2/3/236/236.txt,http://www.iblist.com/book9598.htm
The King of the Golden River,['John Ruskin.'],./data/7/0/701/701.txt,http://www.iblist.com/book16859.htm
The King's Own,['Captain Frederick Marryat'],./data/2/1/5/5/21550/21550.txt,http://www.iblist.com/book41861.htm
The Lady From The Sea,['Henrik Ibsen'],./data/2/7/6/2765/2765.txt,http://www.iblist.com/book13921.htm
The Lady of the Shroud,['Bram Stoker'],./data/3/0/9/3095/3095.txt,http://www.iblist.com/book69816.htm
"The Lady, or the Tiger?",['Frank R. Stockton'],./data/3/9/396/396.txt,http://www.iblist.com/book19446.htm
The Lair of the White Worm,['Bram Stoker'],./data/1/1/8/1188/1188.txt,http://www.iblist.com/book1240.htm
The Land of the Blue Flower,['Frances Hodgson Burnett'],./data/5/3/0/5302/5302.txt,http://www.iblist.com/book16993.htm
The Last Days of Pompeii,['Edward George Bulwer-Lytton'],./data/1/5/6/1565/1565.txt,http://www.iblist.com/book53132.htm
The Last Man,['Mary Shelley'],./data/1/8/2/4/18247/18247.txt,http://www.iblist.com/book52181.htm
The Last Supper,['T.D. Hamm'],./data/3/0/3/4/30348/30348.txt,http://www.iblist.com/book69283.htm
The Last Trail,['Zane Grey'],./data/9/9/3/9932/9932.txt,http://www.iblist.com/book56507.htm
The Last of the Mohicans,['James Fenimore Cooper'],./data/2/7/6/8/27681/27681.txt,http://www.iblist.com/book2270.htm
The Last of the Mohicans,['James Fenimore Cooper'],./data/9/4/940/940.txt,http://www.iblist.com/book2270.htm
The Last of the Plainsmen,['Zane Grey'],./data/2/0/5/2057/2057.txt,http://www.iblist.com/book19850.htm
The Law and the Lady,['Wilkie Collins'],./data/1/6/2/1622/1622.txt,http://www.iblist.com/book17032.htm
The Legacy of Cain,['Wilkie Collins'],./data/1/9/7/1975/1975.txt,http://www.iblist.com/book17046.htm
The Legend of Sleepy Hollow,['Washington Irving'],./data/4/41/41.txt,http://www.iblist.com/book18986.htm
"The Life and Opinions of Tristram Shandy, Gentleman",['Laurence Sterne'],./data/1/0/7/1079/1079.txt,http://www.iblist.com/book32396.htm
"The Life and Opinions of Tristram Shandy, Gentleman",['Laurence Sterne'],./data/3/9/2/7/39270/39270-0.txt,http://www.iblist.com/book32396.htm
"The Life and Opinions of Tristram Shandy, Gentleman",['Laurence Sterne'],./data/3/9/2/7/39270/39270-8.txt,http://www.iblist.com/book32396.htm
The Light Princess,['George MacDonald'],./data/6/9/697/697.txt,http://www.iblist.com/book12923.htm
The Light That Failed,['Rudyard Kipling'],./data/2/8/7/2876/2876.txt,http://www.iblist.com/book13698.htm
The Light of Western Stars,['Zane Grey'],./data/1/0/9/1095/1095.txt,http://www.iblist.com/book19851.htm
The Lilac Fairy Book,['Andrew Lang'],./data/2/8/0/9/28096/28096.txt,http://www.iblist.com/book23330.htm
The Lilac Fairy Book,['Andrew Lang'],./data/3/4/5/3454/3454.txt,http://www.iblist.com/book23330.htm
The Lion of Saint Mark,['G.A. Henty'],./data/1/7/5/4/17546/17546.txt,http://www.iblist.com/book51106.htm
The Lion of the North,['G.A. Henty'],./data/5/0/7/5075/5075.txt,http://www.iblist.com/book51107.htm
The Little Clay Cart,['King Shudraka'],./data/2/1/0/2/21020/21020.txt,http://www.iblist.com/book18376.htm
The Lodger,['Marie Belloc Lowndes'],./data/2/0/1/2014/2014.txt,http://www.iblist.com/book68368.htm
The Log of a Cowboy,['Andy Adams'],./data/1/2/7/9/12797/12797.txt,http://www.iblist.com/book36146.htm
The Lone Star Ranger,['Zane Grey'],./data/1/0/2/1027/1027.txt,http://www.iblist.com/book19852.htm
The Lord of Death and the Queen of Life,['Homer Eon Flint'],./data/5/7/0/5703/5703.txt,http://www.iblist.com/book58051.htm
The Lost Girl,['D.H. Lawrence'],./data/2/3/7/2/23727/23727.txt,http://www.iblist.com/book56628.htm
The Lost Heir,['G.A. Henty'],./data/3/6/9/7/36975/36975.txt,http://www.iblist.com/book51108.htm
The Lost Prince,['Frances Hodgson Burnett'],./data/3/8/384/384.txt,http://www.iblist.com/book13232.htm
The Lost Princess of Oz,['L. Frank Baum'],./data/2/4/4/5/24459/24459.txt,http://www.iblist.com/book1989.htm
The Lost Princess of Oz,['L. Frank Baum'],./data/9/5/959/959.txt,http://www.iblist.com/book1989.htm
The Lost World,['Arthur Conan Doyle'],./data/1/3/139/139.txt,http://www.iblist.com/book55431.htm
The Magic City,['Edith Nesbit'],./data/2/0/6/0/20606/20606.txt,http://www.iblist.com/book17060.htm
The Magic Fishbone,['Charles Dickens'],./data/2/3/3/4/23344/23344.txt,http://www.iblist.com/book17107.htm
The Magic World,['Edith Nesbit'],./data/2/7/9/0/27903/27903.txt,http://www.iblist.com/book17069.htm
The Magic of Oz,['L. Frank Baum'],./data/4/1/419/419.txt,http://www.iblist.com/book1998.htm
The Magic of Oz,['L. Frank Baum'],./data/5/0/1/9/50194/50194.txt,http://www.iblist.com/book1998.htm
The Magician,['Somerset Maugham'],./data/1/4/2/5/14257/14257.txt,http://www.iblist.com/book50606.htm
The Maid of Orleans,['Frederich Schiller'],./data/6/7/9/6792/6792.txt,http://www.iblist.com/book68583.htm
The Man,['Bram Stoker'],./data/2/5/2/2520/2520.txt,http://www.iblist.com/book69814.htm
The Man From Glengarry,['Ralph Connor'],./data/3/2/8/3287/3287.txt,http://www.iblist.com/book27810.htm
The Man Who Could Not Lose,['Richard Harding Davis'],./data/1/7/6/1760/1760.txt,http://www.iblist.com/book58820.htm
The Man Who Knew Too Much,['G.K. Chesterton'],./data/1/7/2/1720/1720.txt,http://www.iblist.com/book21392.htm
The Man Who Was Thursday,['G.K. Chesterton'],./data/1/6/9/1695/1695.txt,http://www.iblist.com/book13626.htm
The Man With The Broken Ear,['Edmond About'],./data/2/0/7/2/20724/20724.txt,http://www.iblist.com/book46123.htm
The Man in the Iron Mask,"['Alexandre Dumas', 'Pere']",./data/2/7/5/2759/2759.txt,http://www.iblist.com/book1392.htm
The Man of Adamant,['Nathaniel Hawthorne'],./data/9/2/4/9240/9240.txt,http://www.iblist.com/book18977.htm
The Man of the Forest,['Zane Grey'],./data/3/4/5/3457/3457.txt,http://www.iblist.com/book19856.htm
The Man that Corrupted Hadleyburg,['Mark Twain'],./data/1/2/1/1213/1213.txt,http://www.iblist.com/book22284.htm
The Marching Morons,['C.M. Kornbluth'],./data/5/1/2/3/51233/51233.txt,http://www.iblist.com/book64946.htm
The Mark of the Beast,['Sidney Watson'],./data/1/8/8/1/18815/18815.txt,http://www.iblist.com/book63727.htm
The Marne,['Edith Wharton'],./data/4/1/8/5/41855/41855.txt,http://www.iblist.com/book3008.htm
The Marrow of Tradition,['Charles W. Chesnutt'],./data/1/1/2/2/11228/11228.txt,http://www.iblist.com/book26914.htm
The Masque of the Red Death,['Edgar Allan Poe'],./data/1/0/6/1064/1064.txt,http://www.iblist.com/book7971.htm
The Master Builder,['Henrik Ibsen'],./data/4/0/7/4070/4070.txt,http://www.iblist.com/book13919.htm
The Master of Ballantrae,['Robert Louis Stevenson'],./data/8/6/864/864-0.txt,http://www.iblist.com/book45027.htm
The Master of the World,['Jules Verne'],./data/3/8/0/3809/3809.txt,http://www.iblist.com/book664.htm
The Mayor of Casterbridge,['Thomas Hardy'],./data/1/4/143/143.txt,http://www.iblist.com/book2735.htm
The Merry Adventures of Robin Hood,['Howard Pyle'],./data/1/0/1/4/10148/10148.txt,http://www.iblist.com/book2759.htm
The Merry Adventures of Robin Hood,['Howard Pyle'],./data/9/6/964/964.txt,http://www.iblist.com/book2759.htm
The Merry Wives of Windsor,"['William Shakespeare Craig', 'Oxford edition']",./data/1/5/1/1517/1517.txt,http://www.iblist.com/book2112.htm
The Merry Wives of Windsor,['William Shakespeare'],./data/2/3/0/4/23044/23044.txt,http://www.iblist.com/book2112.htm
The Metal Monster,['A. Merritt'],./data/3/4/7/3479/3479.txt,http://www.iblist.com/book17083.htm
The Mexican Twins,['Lucy Fitch Perkins'],./data/2/8/8/8/28889/28889.txt,http://www.iblist.com/book16056.htm
The Mill on the Floss,['George Eliot'],./data/6/6/8/6688/6688.txt,http://www.iblist.com/book14952.htm
The Mississippi Saucer,['Frank Belknap Long'],./data/2/3/5/6/23568/23568.txt,http://www.iblist.com/book69062.htm
The Model of a Judge,['William Morrison'],./data/3/2/4/3/32431/32431.txt,http://www.iblist.com/book36168.htm
The Monkey's Paw,['W.W. Jacobs'],./data/1/2/1/2/12122/12122.txt,http://www.iblist.com/book13118.htm
The Moon Pool,['A. Merritt'],./data/7/6/765/765.txt,http://www.iblist.com/book58048.htm
The Moon and Sixpence,['W. Somerset Maugham'],./data/2/2/222/222.txt,http://www.iblist.com/book46790.htm
The Moonstone,['Wilkie Collins'],./data/1/5/155/155.txt,http://www.iblist.com/book17031.htm
The Music Master of Babylon,['Edgar Pangborn'],./data/5/1/3/7/51379/51379.txt,http://www.iblist.com/book69162.htm
The Mysteries of Udolpho,['Ann Radcliffe'],./data/3/2/6/3268/3268.txt,http://www.iblist.com/book15274.htm
The Mysterious Affair at Styles,['Agatha Christie'],./data/8/6/863/863-0.txt,http://www.iblist.com/book1804.htm
The Mysterious Affair at Styles,['Agatha Christie'],./data/8/6/863/863-8.txt,http://www.iblist.com/book1804.htm
The Mysterious Island,['Jules Verne'],./data/1/2/6/1268/1268.txt,http://www.iblist.com/book63567.htm
The Mysterious Rider,['Zane Grey'],./data/1/3/9/3/13937/13937.txt,http://www.iblist.com/book19858.htm
The Mysterious Stranger,['Mark Twain'],./data/5/0/1/0/50109/50109-0.txt,http://www.iblist.com/book12798.htm
The Mystery of Edwin Drood,['Charles Dickens'],./data/5/6/564/564.txt,http://www.iblist.com/book33145.htm
The Mystery of the Sea,['Bram Stoker'],./data/4/2/4/5/42455/42455.txt,http://www.iblist.com/book69813.htm
The Napoleon of Notting Hill,['Gilbert K. Chesterton'],./data/2/0/0/5/20058/20058.txt,http://www.iblist.com/book5652.htm
The Narrative of Arthur Gordon Pym of Nantucket,['Edgar Allan Poe'],./data/5/1/0/6/51060/51060-8.txt,http://www.iblist.com/book8558.htm
The Nether World,['George Gissing'],./data/4/3/0/4301/4301.txt,http://www.iblist.com/book33129.htm
The New Machiavelli,['Herbert George Wells'],./data/1/0/4/1047/1047.txt,http://www.iblist.com/book67871.htm
The Newcomes,['William Makepeace Thackeray'],./data/7/4/6/7467/7467.txt,http://www.iblist.com/book15303.htm
The Nibelungenlied,['Unknown'],./data/1/1/5/1151/1151.txt,http://www.iblist.com/book12941.htm
The Nibelungenlied,['Unknown'],./data/3/8/4/6/38468/38468.txt,http://www.iblist.com/book12941.htm
The Nibelungenlied,['Unknown'],./data/7/3/2/7321/7321.txt,http://www.iblist.com/book12941.htm
"The Nigger Of The ""Narcissus",['Joseph Conrad'],./data/1/7/7/3/17731/17731.txt,http://www.iblist.com/book1066.htm
The Nothing Equation,['Tom Godwin'],./data/2/5/6/2/25628/25628.txt,http://www.iblist.com/book10541.htm
The Octopus,['Frank Norris'],./data/2/6/268/268.txt,http://www.iblist.com/book4437.htm
The Odd Women,['George Gissing'],./data/4/3/1/4313/4313.txt,http://www.iblist.com/book33127.htm
The Odyssey,['Homer'],./data/1/7/2/1727/1727.txt,http://www.iblist.com/book25019.htm
The Old Curiosity Shop,['Charles Dickens'],./data/7/0/700/700.txt,http://www.iblist.com/book2299.htm
The Orange Fairy Book,['Andrew Lang'],./data/3/0/2/3027/3027.txt,http://www.iblist.com/book23328.htm
The Outlet,['Andy Adams'],./data/1/9/8/1987/1987.txt,http://www.iblist.com/book36147.htm
The Passionate Friends,['Herbert George Wells'],./data/3/0/3/4/30340/30340.txt,http://www.iblist.com/book67907.htm
The Patchwork Girl of Oz,['L. Frank Baum'],./data/3/2/0/9/32094/32094.txt,http://www.iblist.com/book1969.htm
The Patchwork Girl of Oz,['L. Frank Baum'],./data/9/5/955/955.txt,http://www.iblist.com/book1969.htm
The Pathfinder,['James Fenimore Cooper'],./data/1/8/8/1880/1880.txt,http://www.iblist.com/book2273.htm
The People of the Black Circle,['Robert E. Howard'],./data/4/2/2/5/42259/42259.txt,http://www.iblist.com/book34606.htm
The Peterkin Papers,['Lucretia P  Hale'],./data/2/5/6/4/25648/25648.txt,http://www.iblist.com/book51797.htm
The Peterkin Papers,['Lucretia P. Hale'],./data/3/0/2/3028/3028.txt,http://www.iblist.com/book51797.htm
The Phantom Ship,['Captain Frederick Marryat'],./data/1/2/9/5/12954/12954.txt,http://www.iblist.com/book41870.htm
The Phantom Ship,['Frederick Marryat'],./data/2/1/5/7/21573/21573.txt,http://www.iblist.com/book41870.htm
The Phantom of the Opera,['Gaston Leroux'],./data/1/7/175/175.txt,http://www.iblist.com/book34167.htm
The Philanderer,['George Bernard Shaw'],./data/5/0/7/5071/5071.txt,http://www.iblist.com/book69405.htm
The Phoenix and the Carpet,['E. Nesbit'],./data/8/3/836/836.txt,http://www.iblist.com/book17054.htm
The Piazza Tales,['Herman Melville'],./data/1/5/8/5/15859/15859.txt,http://www.iblist.com/book62214.htm
The Pickwick Papers,['Charles Dickens'],./data/5/8/580/580.txt,http://www.iblist.com/book2295.htm
The Picture of Dorian Gray,['Oscar Wilde'],./data/1/7/174/174.txt,http://www.iblist.com/book777.htm
The Picture of Dorian Gray,['Oscar Wilde'],./data/2/6/7/4/26740/26740.txt,http://www.iblist.com/book777.htm
The Picture of Dorian Gray,['Oscar Wilde'],./data/4/0/7/4078/4078.txt,http://www.iblist.com/book777.htm
The Pied Piper of Hamelin,['Robert Browning'],./data/1/8/3/4/18343/18343.txt,http://www.iblist.com/book11856.htm
The Pier-Glass,['Robert Graves'],./data/4/7/8/2/47824/47824.txt,http://www.iblist.com/book11216.htm
The Pilgrim's Progress,['John Bunyan'],./data/1/3/131/131.txt,http://www.iblist.com/book437.htm
The Pioneers,['James Fenimore Cooper'],./data/2/2/7/2275/2275.txt,http://www.iblist.com/book2268.htm
The Planet Savers,['Marion Zimmer Bradley'],./data/3/1/6/1/31619/31619.txt,http://www.iblist.com/book57679.htm
The Plattner Story and Others,['H.G. Wells'],./data/4/2/9/8/42989/42989.txt,http://www.iblist.com/book67963.htm
The Playboy of the Western World,['J.M. Synge'],./data/1/2/4/1240/1240.txt,http://www.iblist.com/book10660.htm
The Poison Belt,['Arthur Conan Doyle'],./data/1/2/126/126.txt,http://www.iblist.com/book28744.htm
The Portent and Other Stories,['George MacDonald'],./data/8/9/1/8913/8913.txt,http://www.iblist.com/book18880.htm
The Portrait of a Lady,['Henry James'],./data/2/8/3/2833/2833.txt,http://www.iblist.com/book1187.htm
The Portrait of a Lady,['Henry James'],./data/2/8/3/2834/2834.txt,http://www.iblist.com/book1187.htm
The Pothunters,['P.G. Wodehouse'],./data/6/9/8/6984/6984.txt,http://www.iblist.com/book20068.htm
The Prairie,['J. Fenimore Cooper'],./data/6/4/5/6450/6450.txt,http://www.iblist.com/book2271.htm
The Prince,['Nicolo Machiavelli'],./data/1/2/3/1232/1232.txt,http://www.iblist.com/book798.htm
The Princess Nobody,['Andrew Lang'],./data/5/2/5/4/52545/52545-0.txt,http://www.iblist.com/book18777.htm
The Princess and Curdie,['George MacDonald'],./data/3/6/6/1/36612/36612.txt,http://www.iblist.com/book11228.htm
The Princess and the Curdie,['George MacDonald'],./data/7/0/709/709.txt,http://www.iblist.com/book11228.htm
The Princess and the Goblin,['George MacDonald'],./data/3/4/3/3/34339/34339.txt,http://www.iblist.com/book11227.htm
The Princess and the Goblin,['George MacDonald'],./data/7/0/708/708.txt,http://www.iblist.com/book11227.htm
The Prisoner of Zenda,['Anthony Hope'],./data/9/95/95.txt,http://www.iblist.com/book6175.htm
The Privateersman,['Frederick Marryat'],./data/2/1/5/7/21576/21576.txt,http://www.iblist.com/book41878.htm
The Prophet of the Great Smoky Mountains,['Charles Egbert Craddock'],./data/3/5/6/1/35619/35619.txt,http://www.iblist.com/book57042.htm
The Puritan Twins,['Lucy Fitch Perkins'],./data/1/6/6/4/16644/16644.txt,http://www.iblist.com/book16069.htm
The Purple Cloud,['M.P. Shiel'],./data/1/1/2/2/11229/11229.txt,http://www.iblist.com/book28736.htm
The Queen Of Spades,['Alexander Sergeievitch Poushkin'],./data/2/3/0/5/23058/23058.txt,http://www.iblist.com/book38085.htm
The Queen's Cup,['G.A. Henty'],./data/1/7/4/3/17436/17436.txt,http://www.iblist.com/book51109.htm
The Radio Boys Rescue the Lost Alaska Expedition,['Gerald Breckenridge'],./data/3/6/3/1/36314/36314.txt,http://www.iblist.com/book9297.htm
The Radio Boys on Secret Service Duty,['Gerald Breckenridge'],./data/3/9/5/7/39574/39574.txt,http://www.iblist.com/book9294.htm
The Radio Boys on the Mexican Border,['Gerald Breckenridge'],./data/1/4/2/7/14278/14278.txt,http://www.iblist.com/book9293.htm
The Radio Boys with the Revenue Guards,['Gerald Breckenridge'],./data/2/8/7/3/28735/28735.txt,http://www.iblist.com/book9295.htm
The Radio Boys' Search for the Inca's Treasure,['Gerald Breckenridge'],./data/3/5/9/8/35987/35987.txt,http://www.iblist.com/book9296.htm
The Railway Children,['E. Nesbit'],./data/1/8/7/1874/1874.txt,http://www.iblist.com/book17057.htm
The Rainbow,['D.H.  Lawrence'],./data/2/8/9/4/28948/28948.txt,http://www.iblist.com/book25555.htm
The Rainbow Trail,['Zane Grey'],./data/5/0/6/5067/5067.txt,http://www.iblist.com/book19861.htm
The Raven,['Edgar Allan Poe'],./data/1/0/6/1065/1065.txt,http://www.iblist.com/book7978.htm
The Raven,['Edgar Allan Poe'],./data/1/7/1/9/17192/17192.txt,http://www.iblist.com/book7978.htm
The Raven,['Edgar Allan Poe'],./data/4/5/4/8/45484/45484.txt,http://www.iblist.com/book7978.htm
The Red Badge of Courage,['Stephen Crane'],./data/4/6/463/463.txt,http://www.iblist.com/book1411.htm
The Red Badge of Courage,['Stephen Crane'],./data/7/73/73.txt,http://www.iblist.com/book1411.htm
The Red and the Black,['Stendhal'],./data/4/4/7/4/44747/44747.txt,http://www.iblist.com/book4558.htm
The Reef,['Edith Wharton'],./data/2/8/283/283.txt,http://www.iblist.com/book10340.htm
The Refugees,['Arthur Conan Doyle'],./data/1/1/4/1/11413/11413.txt,http://www.iblist.com/book2160.htm
The Republic,['Plato'],./data/1/4/9/1497/1497.txt,http://www.iblist.com/book40082.htm
The Rescue,['Joseph Conrad'],./data/1/7/1/1712/1712.txt,http://www.iblist.com/book1133.htm
The Research Magnificent,['H.G. Wells'],./data/1/1/3/1138/1138.txt,http://www.iblist.com/book67902.htm
The Return,['Walter de la Mare'],./data/3/0/7/3075/3075.txt,http://www.iblist.com/book14745.htm
The Return of Dr. Fu-Manchu,['Sax Rohmer'],./data/1/1/8/1183/1183.txt,http://www.iblist.com/book35969.htm
The Return of Sherlock Holmes,['Arthur Conan Doyle'],./data/1/0/108/108.txt,http://www.iblist.com/book2152.htm
The Return of Sherlock Holmes,['Arthur Conan Doyle'],./data/2/2/221/221.txt,http://www.iblist.com/book2152.htm
The Return of Tarzan,['Edgar Rice Burroughs'],./data/8/81/81.txt,http://www.iblist.com/book1458.htm
The Return of the Native,['Thomas Hardy'],./data/1/7/5/0/17500/17500.txt,http://www.iblist.com/book25647.htm
The Riddle of the Sands,['Erskine Childers'],./data/2/3/6/2360/2360.txt,http://www.iblist.com/book1434.htm
The Rime of the Ancient Mariner,['Samuel Taylor Coleridge'],./data/1/5/151/151.txt,http://www.iblist.com/book14622.htm
The Rise of David Levinsky,['Abraham Cahan'],./data/2/8/0/2803/2803.txt,http://www.iblist.com/book33087.htm
The Road to Oz,['L. Frank Baum'],./data/2/6/6/2/26624/26624.txt,http://www.iblist.com/book1961.htm
The Road to Oz,['L. Frank Baum'],./data/4/8/485/485.txt,http://www.iblist.com/book1961.htm
The Robbers,['Frederich Schiller'],./data/6/7/8/6782/6782.txt,http://www.iblist.com/book68586.htm
The Romance of Leonardo da Vinci,['Dmitry Sergeyevich Merezhkovsky'],./data/4/7/9/0/47902/47902.txt,http://www.iblist.com/book49384.htm
The Sacred Fount,['Henry James'],./data/3/2/9/3/32939/32939.txt,http://www.iblist.com/book15474.htm
The Satyricon,['Petronius Arbiter'],./data/5/6/1/5611/5611-0.txt,http://www.iblist.com/book69132.htm
The Scarecrow of Oz,['L. Frank Baum'],./data/5/1/2/6/51263/51263.txt,http://www.iblist.com/book1981.htm
The Scarecrow of Oz,['L. Frank Baum'],./data/9/5/957/957.txt,http://www.iblist.com/book1981.htm
The Scarlet Letter,['Nathaniel Hawthorne'],./data/2/5/3/4/25344/25344.txt,http://www.iblist.com/book2867.htm
The Scarlet Letter,['Nathaniel Hawthorne'],./data/3/33/33.txt,http://www.iblist.com/book2867.htm
The Scarlet Pimpernel,['Baroness Orczy'],./data/6/60/60.txt,http://www.iblist.com/book5028.htm
The School For Scandal,['Richard Brinsley Sheridan'],./data/1/9/2/1929/1929.txt,http://www.iblist.com/book25663.htm
The Scotch Twins,['Lucy Fitch Perkins'],./data/4/0/8/4086/4086.txt,http://www.iblist.com/book16067.htm
The Sea Lady,['Herbert George Wells'],./data/3/5/9/2/35920/35920.txt,http://www.iblist.com/book67854.htm
The Sea-Wolf,['Jack London'],./data/1/0/7/1074/1074.txt,http://www.iblist.com/book342.htm
The Second Jungle Book,['Rudyard Kipling'],./data/1/9/3/1937/1937.txt,http://www.iblist.com/book13695.htm
The Second Jungle Book,['Rudyard Kipling'],./data/3/7/3/6/37364/37364.txt,http://www.iblist.com/book13695.htm
The Secret Adversary,['Agatha Christie'],./data/1/1/5/1155/1155-0.txt,http://www.iblist.com/book2901.htm
The Secret Agent,['Joseph Conrad'],./data/9/7/974/974.txt,http://www.iblist.com/book1108.htm
The Secret Garden,['Frances Hodgson Burnett'],./data/1/1/113/113.txt,http://www.iblist.com/book1632.htm
The Secret Garden,['Frances Hodgson Burnett'],./data/1/7/3/9/17396/17396.txt,http://www.iblist.com/book1632.htm
The Secret Places of the Heart,['H.G. Wells'],./data/1/7/3/1734/1734.txt,http://www.iblist.com/book67880.htm
The Secret Sharer,['Joseph Conrad'],./data/2/2/220/220.txt,http://www.iblist.com/book60493.htm
The Secret of the Ninth Planet,['Donald Allen Wollheim'],./data/3/3/6/4/33644/33644.txt,http://www.iblist.com/book5910.htm
The Settlers,['William H.G. Kingston'],./data/2/1/4/8/21482/21482.txt,http://www.iblist.com/book10883.htm
The Seven Wives Of Bluebeard,['Anatole France'],./data/2/5/4/1/25411/25411.txt,http://www.iblist.com/book13539.htm
The Shadow-Line,['Joseph Conrad'],./data/4/5/451/451.txt,http://www.iblist.com/book1125.htm
